,State,Total Cases-State,New Cases-State,Total Deaths-State,New Deaths-State,Fatality Rate-State,Date-State
21869,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21868,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21867,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21866,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21865,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21864,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21863,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21861,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21877,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21860,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21859,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21858,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21857,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21856,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21855,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21854,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21853,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21852,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21851,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21850,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21849,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21848,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21876,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21878,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21908,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21894,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21907,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21906,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21905,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21904,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21903,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21902,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21901,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21900,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21899,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21898,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21897,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21896,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21895,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21893,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21879,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21892,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21891,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21890,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21889,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21888,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21887,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21886,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21885,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21884,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21883,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21882,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21881,Indiana,133411,1918,3782,21,0.0283,2020-10-10
21880,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22232,California,852410,3334,16567,81,0.0194,2020-10-10
22233,California,852410,3334,16567,81,0.0194,2020-10-10
22234,California,852410,3334,16567,81,0.0194,2020-10-10
22557,California,852410,3334,16567,81,0.0194,2020-10-10
22587,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22586,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22585,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22584,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22583,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22582,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22581,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22580,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22579,California,852410,3334,16567,81,0.0194,2020-10-10
22578,California,852410,3334,16567,81,0.0194,2020-10-10
22577,California,852410,3334,16567,81,0.0194,2020-10-10
22576,California,852410,3334,16567,81,0.0194,2020-10-10
22575,California,852410,3334,16567,81,0.0194,2020-10-10
22574,California,852410,3334,16567,81,0.0194,2020-10-10
22573,California,852410,3334,16567,81,0.0194,2020-10-10
22572,California,852410,3334,16567,81,0.0194,2020-10-10
22571,California,852410,3334,16567,81,0.0194,2020-10-10
22570,California,852410,3334,16567,81,0.0194,2020-10-10
22569,California,852410,3334,16567,81,0.0194,2020-10-10
22568,California,852410,3334,16567,81,0.0194,2020-10-10
22567,California,852410,3334,16567,81,0.0194,2020-10-10
22566,California,852410,3334,16567,81,0.0194,2020-10-10
22565,California,852410,3334,16567,81,0.0194,2020-10-10
22564,California,852410,3334,16567,81,0.0194,2020-10-10
22563,California,852410,3334,16567,81,0.0194,2020-10-10
22562,California,852410,3334,16567,81,0.0194,2020-10-10
22561,California,852410,3334,16567,81,0.0194,2020-10-10
22560,California,852410,3334,16567,81,0.0194,2020-10-10
22559,California,852410,3334,16567,81,0.0194,2020-10-10
22588,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22589,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22590,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22606,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22619,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22618,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22617,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22616,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22615,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22614,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22613,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22612,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22611,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22610,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22609,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22608,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22607,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22605,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22591,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22604,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22603,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22602,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22601,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22600,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22599,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22598,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22597,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22596,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22595,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22594,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22593,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22592,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22558,California,852410,3334,16567,81,0.0194,2020-10-10
22556,California,852410,3334,16567,81,0.0194,2020-10-10
22235,California,852410,3334,16567,81,0.0194,2020-10-10
22555,California,852410,3334,16567,81,0.0194,2020-10-10
22522,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22521,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22520,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22519,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22518,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22517,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22516,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22515,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22514,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22513,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22512,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22511,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22510,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22509,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22508,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22507,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22506,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22505,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22504,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22503,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22502,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22501,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22500,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22499,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22498,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22497,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22496,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22495,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22494,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22523,California,852410,3334,16567,81,0.0194,2020-10-10
22524,California,852410,3334,16567,81,0.0194,2020-10-10
22525,California,852410,3334,16567,81,0.0194,2020-10-10
22541,California,852410,3334,16567,81,0.0194,2020-10-10
22554,California,852410,3334,16567,81,0.0194,2020-10-10
22553,California,852410,3334,16567,81,0.0194,2020-10-10
22552,California,852410,3334,16567,81,0.0194,2020-10-10
22551,California,852410,3334,16567,81,0.0194,2020-10-10
22550,California,852410,3334,16567,81,0.0194,2020-10-10
22549,California,852410,3334,16567,81,0.0194,2020-10-10
22548,California,852410,3334,16567,81,0.0194,2020-10-10
22547,California,852410,3334,16567,81,0.0194,2020-10-10
22546,California,852410,3334,16567,81,0.0194,2020-10-10
22545,California,852410,3334,16567,81,0.0194,2020-10-10
22544,California,852410,3334,16567,81,0.0194,2020-10-10
22543,California,852410,3334,16567,81,0.0194,2020-10-10
22542,California,852410,3334,16567,81,0.0194,2020-10-10
22540,California,852410,3334,16567,81,0.0194,2020-10-10
22526,California,852410,3334,16567,81,0.0194,2020-10-10
22539,California,852410,3334,16567,81,0.0194,2020-10-10
22538,California,852410,3334,16567,81,0.0194,2020-10-10
22537,California,852410,3334,16567,81,0.0194,2020-10-10
22536,California,852410,3334,16567,81,0.0194,2020-10-10
22535,California,852410,3334,16567,81,0.0194,2020-10-10
22534,California,852410,3334,16567,81,0.0194,2020-10-10
22533,California,852410,3334,16567,81,0.0194,2020-10-10
22532,California,852410,3334,16567,81,0.0194,2020-10-10
22531,California,852410,3334,16567,81,0.0194,2020-10-10
22530,California,852410,3334,16567,81,0.0194,2020-10-10
22529,California,852410,3334,16567,81,0.0194,2020-10-10
22528,California,852410,3334,16567,81,0.0194,2020-10-10
22527,California,852410,3334,16567,81,0.0194,2020-10-10
22620,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22621,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22622,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22623,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22716,California,852410,3334,16567,81,0.0194,2020-10-10
22715,California,852410,3334,16567,81,0.0194,2020-10-10
22714,California,852410,3334,16567,81,0.0194,2020-10-10
22713,California,852410,3334,16567,81,0.0194,2020-10-10
22712,California,852410,3334,16567,81,0.0194,2020-10-10
22711,California,852410,3334,16567,81,0.0194,2020-10-10
22710,California,852410,3334,16567,81,0.0194,2020-10-10
22709,California,852410,3334,16567,81,0.0194,2020-10-10
22708,California,852410,3334,16567,81,0.0194,2020-10-10
22707,California,852410,3334,16567,81,0.0194,2020-10-10
22706,California,852410,3334,16567,81,0.0194,2020-10-10
22705,California,852410,3334,16567,81,0.0194,2020-10-10
22704,California,852410,3334,16567,81,0.0194,2020-10-10
22703,California,852410,3334,16567,81,0.0194,2020-10-10
22702,California,852410,3334,16567,81,0.0194,2020-10-10
22701,California,852410,3334,16567,81,0.0194,2020-10-10
22700,California,852410,3334,16567,81,0.0194,2020-10-10
22699,California,852410,3334,16567,81,0.0194,2020-10-10
22698,California,852410,3334,16567,81,0.0194,2020-10-10
22697,California,852410,3334,16567,81,0.0194,2020-10-10
22696,California,852410,3334,16567,81,0.0194,2020-10-10
22695,California,852410,3334,16567,81,0.0194,2020-10-10
22694,California,852410,3334,16567,81,0.0194,2020-10-10
22693,California,852410,3334,16567,81,0.0194,2020-10-10
22692,California,852410,3334,16567,81,0.0194,2020-10-10
22691,California,852410,3334,16567,81,0.0194,2020-10-10
22690,California,852410,3334,16567,81,0.0194,2020-10-10
22689,California,852410,3334,16567,81,0.0194,2020-10-10
22688,California,852410,3334,16567,81,0.0194,2020-10-10
22717,California,852410,3334,16567,81,0.0194,2020-10-10
22718,California,852410,3334,16567,81,0.0194,2020-10-10
22719,California,852410,3334,16567,81,0.0194,2020-10-10
22735,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22748,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22747,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22746,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22745,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22744,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22743,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22742,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22741,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22740,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22739,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22738,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22737,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22736,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22734,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22720,California,852410,3334,16567,81,0.0194,2020-10-10
22733,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22732,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22731,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22730,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22729,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22728,California,852410,3334,16567,81,0.0194,2020-10-10
22727,California,852410,3334,16567,81,0.0194,2020-10-10
22726,California,852410,3334,16567,81,0.0194,2020-10-10
22725,California,852410,3334,16567,81,0.0194,2020-10-10
22724,California,852410,3334,16567,81,0.0194,2020-10-10
22723,California,852410,3334,16567,81,0.0194,2020-10-10
22722,California,852410,3334,16567,81,0.0194,2020-10-10
22721,California,852410,3334,16567,81,0.0194,2020-10-10
22687,California,852410,3334,16567,81,0.0194,2020-10-10
22686,California,852410,3334,16567,81,0.0194,2020-10-10
22685,California,852410,3334,16567,81,0.0194,2020-10-10
22638,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22651,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22650,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22649,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22648,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22647,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22646,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22645,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22644,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22643,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22642,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22641,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22640,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22639,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22637,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22653,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22636,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22635,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22634,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22633,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22632,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22631,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22630,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22629,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22628,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22627,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22626,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22625,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22624,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22652,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22654,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22684,California,852410,3334,16567,81,0.0194,2020-10-10
22670,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22683,California,852410,3334,16567,81,0.0194,2020-10-10
22682,California,852410,3334,16567,81,0.0194,2020-10-10
22681,California,852410,3334,16567,81,0.0194,2020-10-10
22680,California,852410,3334,16567,81,0.0194,2020-10-10
22679,California,852410,3334,16567,81,0.0194,2020-10-10
22678,California,852410,3334,16567,81,0.0194,2020-10-10
22677,California,852410,3334,16567,81,0.0194,2020-10-10
22676,California,852410,3334,16567,81,0.0194,2020-10-10
22675,California,852410,3334,16567,81,0.0194,2020-10-10
22674,California,852410,3334,16567,81,0.0194,2020-10-10
22673,California,852410,3334,16567,81,0.0194,2020-10-10
22672,California,852410,3334,16567,81,0.0194,2020-10-10
22671,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22669,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22655,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22668,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22667,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22666,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22665,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22664,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22663,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22662,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22661,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22660,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22659,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22658,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22657,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22656,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22493,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22492,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22491,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22362,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22328,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22327,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22326,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22325,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22324,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22323,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22322,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22321,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22320,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22319,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22318,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22317,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22316,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22315,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22314,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22313,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22312,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22311,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22310,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22309,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22308,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22307,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22306,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22305,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22304,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22303,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22302,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22301,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22300,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22329,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22330,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22331,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22347,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22360,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22359,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22358,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22357,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22356,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22355,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22354,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22353,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22352,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22351,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22350,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22349,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22348,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22346,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22332,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22345,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22344,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22343,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22342,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22341,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22340,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22339,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22338,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22337,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22336,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22335,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22334,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22333,Indiana,133411,1918,3782,21,0.0283,2020-10-10
22299,Indiana,133411,1918,3782,21,0.0283,2020-10-10
